exp,sample_idx,cf_variant,delta_target_terms,delta_opposite_terms,direction_accuracy,net_direction_accuracy,prompt_echo_rate,base_mentions_top1_title,cf_mentions_top1_title,title_drift,text_changed,top1_music_id
exp_02,358,cf_lyrical_piano,7,0,1,1,1.0,1,1,0,1,48Ebe-oCMIQ_s2Odvz0uDyU
exp_02,364,cf_upbeat_electronic,2,0,1,1,0.5,1,1,0,1,XKMGhFjOoXg_Mbau7DWaexI
exp_02,364,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,XKMGhFjOoXg_Mbau7DWaexI
exp_02,410,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,rklmqungfLI_f2WBpFDoAx0
exp_02,410,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,rklmqungfLI_f2WBpFDoAx0
exp_02,412,cf_upbeat_electronic,8,0,1,1,0.9,0,1,0,1,BlVhWJpYwUI_4pC6XWkUmQw
exp_02,412,cf_lyrical_piano,0,1,0,0,,0,1,0,1,BlVhWJpYwUI_4pC6XWkUmQw
exp_02,448,cf_upbeat_electronic,3,0,1,1,0.75,0,0,0,1,X5zu4NHbPUs_pPNqoxX8hOo
exp_02,448,cf_lyrical_piano,10,-5,1,1,1.0,0,0,0,1,X5zu4NHbPUs_pPNqoxX8hOo
exp_02,451,cf_upbeat_electronic,-3,0,0,0,1.0,0,1,0,1,pNaSN8qs5uI_YcqZUTwxR1U
exp_02,451,cf_lyrical_piano,3,-4,1,1,0.6667,0,1,0,1,pNaSN8qs5uI_YcqZUTwxR1U
exp_02,457,cf_upbeat_electronic,1,0,1,1,0.1429,1,1,0,1,_MV0BuKm0VE_xbzDeFsKwfY
exp_02,457,cf_lyrical_piano,0,-5,0,0,,1,1,0,1,_MV0BuKm0VE_xbzDeFsKwfY
exp_02,512,cf_upbeat_electronic,8,0,1,1,1.0,0,0,0,1,U16JJVWpGko_n6mU7aN1Kq4
exp_02,512,cf_lyrical_piano,9,-1,1,1,1.0,0,1,0,1,U16JJVWpGko_n6mU7aN1Kq4
exp_02,553,cf_upbeat_electronic,7,0,1,1,1.0,1,1,0,1,ynVK3EsW9Ws_7i6N8WLd2zU
exp_02,553,cf_lyrical_piano,2,-2,1,1,1.0,1,1,0,1,ynVK3EsW9Ws_7i6N8WLd2zU
exp_02,559,cf_upbeat_electronic,4,0,1,1,0.8333,1,1,0,1,hS2tevgRLHQ_GS7GfA4zk9E
exp_02,559,cf_lyrical_piano,7,-1,1,1,1.0,1,1,0,1,hS2tevgRLHQ_GS7GfA4zk9E
exp_02,562,cf_upbeat_electronic,8,0,1,1,0.6667,1,1,0,1,qXY1pHq2BFY_U-0330SCx9g
exp_02,562,cf_lyrical_piano,9,1,1,0,1.0,1,1,0,1,qXY1pHq2BFY_U-0330SCx9g
exp_02,627,cf_upbeat_electronic,2,0,1,1,0.8333,1,1,0,1,wxL8um31tj4_FmGh-CESarI
exp_02,627,cf_lyrical_piano,0,-1,0,0,,1,1,0,1,wxL8um31tj4_FmGh-CESarI
exp_02,685,cf_upbeat_electronic,7,0,1,1,0.875,1,1,0,1,SSmTgwp15FQ_SH8esP19qww
exp_02,685,cf_lyrical_piano,1,0,1,1,1.0,1,0,1,1,SSmTgwp15FQ_SH8esP19qww
exp_02,777,cf_upbeat_electronic,5,0,1,1,0.8571,0,1,0,1,yK__-fGo_Ew_JAcEv35pGA0
exp_02,777,cf_lyrical_piano,7,-1,1,1,1.0,0,1,0,1,yK__-fGo_Ew_JAcEv35pGA0
exp_02,780,cf_upbeat_electronic,5,0,1,1,0.8333,0,1,0,1,g6qLLFo3aBo_UzxzplIEWNU
exp_02,780,cf_lyrical_piano,7,0,1,1,1.0,0,1,0,1,g6qLLFo3aBo_UzxzplIEWNU
exp_02,781,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,bqzAothNuZs_7Exf7LE_ef0
exp_02,781,cf_lyrical_piano,4,-3,1,1,1.0,1,1,0,1,bqzAothNuZs_7Exf7LE_ef0
exp_02,800,cf_upbeat_electronic,2,0,1,1,0.75,0,0,0,1,NIa3xG4XxlU_MXpuXEJGaYo
exp_02,800,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,NIa3xG4XxlU_MXpuXEJGaYo
exp_02,806,cf_upbeat_electronic,4,0,1,1,0.8333,1,1,0,1,bjAT4stJQnU_hQX8ZYEnlfQ
exp_02,806,cf_lyrical_piano,0,5,0,0,,1,0,1,1,bjAT4stJQnU_hQX8ZYEnlfQ
exp_02,839,cf_upbeat_electronic,5,0,1,1,1.0,1,1,0,1,myYV5QPNZ4c_ugRL_q8IVhc
exp_02,839,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,myYV5QPNZ4c_ugRL_q8IVhc
exp_02,863,cf_upbeat_electronic,15,0,1,1,0.8333,0,1,0,1,la79FDPfgBk_Nk85rfGPwxA
exp_02,863,cf_lyrical_piano,0,-3,0,0,,0,1,0,1,la79FDPfgBk_Nk85rfGPwxA
exp_02,869,cf_upbeat_electronic,0,0,0,0,0.8571,1,1,0,1,Brs0jY9YHg4_m9WREhgzxIk
exp_02,869,cf_lyrical_piano,6,-4,1,1,1.0,1,1,0,1,Brs0jY9YHg4_m9WREhgzxIk
exp_02,884,cf_upbeat_electronic,5,0,1,1,0.8333,1,1,0,1,UejDqqUY-0E_7zQ3CjvCa0U
exp_02,884,cf_lyrical_piano,5,1,1,0,0.8,1,1,0,1,UejDqqUY-0E_7zQ3CjvCa0U
exp_02,889,cf_upbeat_electronic,6,0,1,1,1.0,0,1,0,1,oKRaZDk2rZg_11eWvA3E5qE
exp_02,889,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,oKRaZDk2rZg_11eWvA3E5qE
exp_02,910,cf_upbeat_electronic,6,0,1,1,1.0,0,0,0,1,Hk_ZZtKlYlQ_yyG8UgNeWxM
exp_02,910,cf_lyrical_piano,10,-4,1,1,0.9,0,0,0,1,Hk_ZZtKlYlQ_yyG8UgNeWxM
exp_02,916,cf_upbeat_electronic,6,0,1,1,0.8571,1,1,0,1,U9oXfZM7IAQ_zd-SkyAI6lk
exp_02,916,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,U9oXfZM7IAQ_zd-SkyAI6lk
exp_02,1036,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,YhFYuZyr5Yo_vBqoI_4em_o
exp_02,1036,cf_lyrical_piano,5,1,1,0,1.0,1,1,0,1,YhFYuZyr5Yo_vBqoI_4em_o
exp_02,1060,cf_upbeat_electronic,5,0,1,1,0.5714,1,1,0,1,D8B7F9T1eZM_z08BQP7eZX4
exp_02,1060,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,D8B7F9T1eZM_z08BQP7eZX4
exp_02,1083,cf_upbeat_electronic,7,0,1,1,0.8571,1,1,0,1,fX9ycQz4xPM_xCQT9A2V3mQ
exp_02,1083,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,fX9ycQz4xPM_xCQT9A2V3mQ
exp_02,1105,cf_upbeat_electronic,11,0,1,1,0.9091,0,1,0,1,hag1SR5_HFc_rqytPMitxkI
exp_02,1105,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,hag1SR5_HFc_rqytPMitxkI
exp_02,1119,cf_upbeat_electronic,0,0,0,0,1.0,1,1,0,1,rZb8WsdW5eM_8l5B3peJABY
exp_02,1119,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,rZb8WsdW5eM_8l5B3peJABY
exp_02,1136,cf_upbeat_electronic,7,0,1,1,0.75,1,1,0,1,AdfFjJ1hvHw_A_f5bbd7TaI
exp_02,1136,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,AdfFjJ1hvHw_A_f5bbd7TaI
exp_02,1207,cf_upbeat_electronic,6,0,1,1,0.8333,1,1,0,1,ItV4NVU0u6I_Ldq1rh8OYuc
exp_02,1207,cf_lyrical_piano,9,0,1,1,1.0,1,0,1,1,ItV4NVU0u6I_Ldq1rh8OYuc
exp_02,1210,cf_upbeat_electronic,8,0,1,1,1.0,0,1,0,1,wtM8Nc_Wd6I_ZXUWFFSz3iU
exp_02,1210,cf_lyrical_piano,13,-1,1,1,0.8462,0,0,0,1,wtM8Nc_Wd6I_ZXUWFFSz3iU
exp_02,1226,cf_upbeat_electronic,-1,0,0,0,0.8,1,1,0,1,bPrFmJPMP0o_DHNVh_sZawQ
exp_02,1226,cf_lyrical_piano,7,-3,1,1,1.0,1,1,0,1,bPrFmJPMP0o_DHNVh_sZawQ
exp_02,1240,cf_upbeat_electronic,8,0,1,1,1.0,0,0,0,1,Tqo1UOK1I44_skTcQLUZKEA
exp_02,1240,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,Tqo1UOK1I44_skTcQLUZKEA
exp_02,1269,cf_upbeat_electronic,0,0,0,0,,1,1,0,1,GvdkLxYuiNw_RwyoETZnZ9c
exp_02,1269,cf_lyrical_piano,0,0,0,0,,1,0,1,1,GvdkLxYuiNw_RwyoETZnZ9c
exp_02,1311,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,AJEzd4MasAE_20WJUKiQg7Q
exp_02,1311,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,AJEzd4MasAE_20WJUKiQg7Q
exp_02,1322,cf_upbeat_electronic,0,1,0,0,1.0,1,1,0,1,pgoDe__Fm-Y_vf4LLox2GTE
exp_02,1322,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,pgoDe__Fm-Y_vf4LLox2GTE
exp_02,1333,cf_upbeat_electronic,11,0,1,1,1.0,0,0,0,1,mA7rZps14Zw_meaJ1m4zKGE
exp_02,1333,cf_lyrical_piano,7,0,1,1,1.0,0,0,0,1,mA7rZps14Zw_meaJ1m4zKGE
exp_02,1395,cf_upbeat_electronic,-1,0,0,0,,0,1,0,1,hoRiq6795R8_AmAAhdN5gEE
exp_02,1395,cf_lyrical_piano,0,-1,0,0,,0,1,0,1,hoRiq6795R8_AmAAhdN5gEE
exp_02,1401,cf_upbeat_electronic,6,0,1,1,0.8571,0,1,0,1,xFAtipCnkcU_fNvFCQfF50U
exp_02,1401,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,xFAtipCnkcU_fNvFCQfF50U
exp_02,1434,cf_upbeat_electronic,-2,0,0,0,,1,1,0,1,Gzse71YV_-Q_dGe3HxoH1nM
exp_02,1434,cf_lyrical_piano,0,-2,0,0,,1,1,0,1,Gzse71YV_-Q_dGe3HxoH1nM
exp_02,1455,cf_upbeat_electronic,9,0,1,1,1.0,0,1,0,1,XXgtN7TA1V8_LqTg77a6R9I
exp_02,1455,cf_lyrical_piano,2,0,1,1,1.0,0,0,0,1,XXgtN7TA1V8_LqTg77a6R9I
exp_02,1463,cf_upbeat_electronic,10,0,1,1,0.9,0,0,0,1,Yt6e53kClkw_6jaYw_6IbxU
exp_02,1463,cf_lyrical_piano,10,0,1,1,0.9,0,0,0,1,Yt6e53kClkw_6jaYw_6IbxU
exp_02,1489,cf_upbeat_electronic,14,0,1,1,0.8235,0,0,0,1,IB7BJafQhts_FeGsEkVuMK4
exp_02,1489,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,IB7BJafQhts_FeGsEkVuMK4
exp_02,1509,cf_upbeat_electronic,6,0,1,1,1.0,0,1,0,1,rVO2byp-tWg_m0YLOxKlURQ
exp_02,1509,cf_lyrical_piano,10,-4,1,1,1.0,0,0,0,1,rVO2byp-tWg_m0YLOxKlURQ
exp_02,1528,cf_upbeat_electronic,1,0,1,1,0.6667,1,1,0,1,lXhW9YQhkEU_tGlKac8RVS4
exp_02,1528,cf_lyrical_piano,13,-5,1,1,0.8462,1,0,1,1,lXhW9YQhkEU_tGlKac8RVS4
exp_02,1566,cf_upbeat_electronic,2,0,1,1,0.5714,1,1,0,1,CXKRC8Bfy0M_KJvt2xsg34s
exp_02,1566,cf_lyrical_piano,0,-5,0,0,,1,0,1,1,CXKRC8Bfy0M_KJvt2xsg34s
exp_02,1586,cf_upbeat_electronic,4,0,1,1,0.5714,0,1,0,1,pEle3XgChwc_HKo7DEOjXng
exp_02,1586,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,pEle3XgChwc_HKo7DEOjXng
exp_02,1596,cf_upbeat_electronic,4,0,1,1,0.4286,1,1,0,1,qPnEWDT6pU0_WuLwgH_nQ94
exp_02,1596,cf_lyrical_piano,1,-3,1,1,1.0,1,1,0,1,qPnEWDT6pU0_WuLwgH_nQ94
exp_02,1601,cf_upbeat_electronic,3,0,1,1,0.5714,1,1,0,1,YjiEgJWlArg_SyftLEYCmRY
exp_02,1601,cf_lyrical_piano,3,-2,1,1,1.0,1,1,0,1,YjiEgJWlArg_SyftLEYCmRY
exp_02,1603,cf_upbeat_electronic,7,1,1,0,0.875,1,1,0,1,75sM7yHX0c8_gF3-AISiLFI
exp_02,1603,cf_lyrical_piano,0,-1,0,0,,1,0,1,1,75sM7yHX0c8_gF3-AISiLFI
exp_02,1615,cf_upbeat_electronic,5,0,1,1,1.0,0,0,0,1,M7GS21LLo3o_znyeIK_Zsz0
exp_02,1615,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,M7GS21LLo3o_znyeIK_Zsz0
exp_02,1630,cf_upbeat_electronic,0,0,0,0,,1,1,0,1,8QzA3iufSI8_jRa2Mnsb4WI
exp_02,1630,cf_lyrical_piano,0,0,0,0,,1,1,0,1,8QzA3iufSI8_jRa2Mnsb4WI
exp_02,1669,cf_upbeat_electronic,4,0,1,1,0.8571,1,1,0,1,E8Drlvs80aw_U-0330SCx9g
exp_02,1669,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,E8Drlvs80aw_U-0330SCx9g
exp_02,1679,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,yvxvMewK7fg_a_AMFz_LyvQ
exp_02,1679,cf_lyrical_piano,2,1,1,0,1.0,0,0,0,1,yvxvMewK7fg_a_AMFz_LyvQ
exp_02,1685,cf_upbeat_electronic,1,0,1,1,0.8333,1,1,0,1,ISApvaAI7Xk_xk2UwdugyPI
exp_02,1685,cf_lyrical_piano,7,-2,1,1,1.0,1,1,0,1,ISApvaAI7Xk_xk2UwdugyPI
exp_02,1689,cf_upbeat_electronic,5,0,1,1,1.0,1,1,0,1,SCJrvPr92u4_-ey67-zHusQ
exp_02,1689,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,SCJrvPr92u4_-ey67-zHusQ
exp_02,1698,cf_upbeat_electronic,5,0,1,1,0.8571,1,1,0,1,dOt6zVvs1qI_Zc2UErYiC3Y
exp_02,1698,cf_lyrical_piano,10,-2,1,1,1.0,1,0,1,1,dOt6zVvs1qI_Zc2UErYiC3Y
exp_02,1713,cf_upbeat_electronic,6,0,1,1,0.6667,0,1,0,1,9BPd822JI24_iHQ11rZVmnA
exp_02,1713,cf_lyrical_piano,1,1,1,0,1.0,0,0,0,1,9BPd822JI24_iHQ11rZVmnA
exp_02,1753,cf_upbeat_electronic,3,0,1,1,1.0,0,1,0,1,dfMrsrzxZxc_FL9Vv_mEwN8
exp_02,1753,cf_lyrical_piano,0,0,0,0,,0,1,0,1,dfMrsrzxZxc_FL9Vv_mEwN8
exp_02,1801,cf_upbeat_electronic,3,0,1,1,0.8333,0,0,0,1,cAOK-b5aWpU_hXNeu-H3Tog
exp_02,1801,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,cAOK-b5aWpU_hXNeu-H3Tog
exp_02,1835,cf_upbeat_electronic,4,0,1,1,1.0,1,1,0,1,I2TwqhhcJhM_JbYC9EFtVp4
exp_02,1835,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,I2TwqhhcJhM_JbYC9EFtVp4
exp_02,1861,cf_upbeat_electronic,2,0,1,1,1.0,1,1,0,1,CsDiI_1HRUI_pqPjhrgyzs8
exp_02,1861,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,CsDiI_1HRUI_pqPjhrgyzs8
exp_02,1896,cf_upbeat_electronic,1,0,1,1,0.5,0,1,0,1,1Qrzd91rES4_QJyenISk7uc
exp_02,1896,cf_lyrical_piano,7,-2,1,1,1.0,0,1,0,1,1Qrzd91rES4_QJyenISk7uc
exp_02,1897,cf_upbeat_electronic,2,0,1,1,0.625,1,1,0,1,bTOju_n8BJ4_ym5bIhHJvM4
exp_02,1897,cf_lyrical_piano,9,-6,1,1,1.0,1,1,0,1,bTOju_n8BJ4_ym5bIhHJvM4
exp_02,1919,cf_upbeat_electronic,4,0,1,1,0.8,0,1,0,1,gwxHiR8bXys_oOmdRlyjFJg
exp_02,1919,cf_lyrical_piano,0,1,0,0,,0,1,0,1,gwxHiR8bXys_oOmdRlyjFJg
exp_02,1950,cf_upbeat_electronic,3,-1,1,1,0.75,1,1,0,1,XS7C6uA8H7Y_-xufahb_Szs
exp_02,1950,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,XS7C6uA8H7Y_-xufahb_Szs
exp_02,2011,cf_upbeat_electronic,4,0,1,1,1.0,1,1,0,1,6dJjGYhE8Nc_mRErU4ullys
exp_02,2011,cf_lyrical_piano,9,-5,1,1,1.0,1,1,0,1,6dJjGYhE8Nc_mRErU4ullys
exp_02,2014,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,Se5waJR_jXs_myXLYRhx8mE
exp_02,2014,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,Se5waJR_jXs_myXLYRhx8mE
exp_02,2058,cf_upbeat_electronic,5,0,1,1,0.875,0,1,0,1,RfG061PIazk_lIDWbCDR4zs
exp_02,2058,cf_lyrical_piano,9,-3,1,1,1.0,0,1,0,1,RfG061PIazk_lIDWbCDR4zs
exp_02,2060,cf_upbeat_electronic,4,0,1,1,0.8571,0,0,0,1,-IUgd4uCUY0_Mu6TO4w-bAc
exp_02,2060,cf_lyrical_piano,12,-3,1,1,0.8333,0,0,0,1,-IUgd4uCUY0_Mu6TO4w-bAc
exp_02,2072,cf_upbeat_electronic,0,0,0,0,0.8571,0,0,0,1,boxX2HgnrBc_ZSQ15En9syM
exp_02,2072,cf_lyrical_piano,5,-7,1,1,0.6,0,0,0,1,boxX2HgnrBc_ZSQ15En9syM
exp_02,2088,cf_upbeat_electronic,-2,0,0,0,,1,1,0,1,MEXZAX2G9-w_eEhDItopztg
exp_02,2088,cf_lyrical_piano,0,-2,0,0,,1,1,0,1,MEXZAX2G9-w_eEhDItopztg
exp_02,2116,cf_upbeat_electronic,2,0,1,1,0.5714,1,1,0,1,gZ4g2c5vZec_-c_1948S2sA
exp_02,2116,cf_lyrical_piano,0,-5,0,0,,1,0,1,1,gZ4g2c5vZec_-c_1948S2sA
exp_02,2172,cf_upbeat_electronic,3,-1,1,1,1.0,0,1,0,1,Hw8xcOo1QEk_i3lH-Ys9JQs
exp_02,2172,cf_lyrical_piano,8,-2,1,1,1.0,0,0,0,1,Hw8xcOo1QEk_i3lH-Ys9JQs
exp_02,2176,cf_upbeat_electronic,9,1,1,0,0.8182,1,1,0,1,rhF6bOo33As_2uvytZnmGFA
exp_02,2176,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,rhF6bOo33As_2uvytZnmGFA
exp_02,2216,cf_upbeat_electronic,5,0,1,1,1.0,1,1,0,1,T-klloAJHxo_pf47jikWHUA
exp_02,2216,cf_lyrical_piano,10,-1,1,1,1.0,1,0,1,1,T-klloAJHxo_pf47jikWHUA
exp_02,2223,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,CxwOiLz2W1o_O-EevC0Kirs
exp_02,2223,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,CxwOiLz2W1o_O-EevC0Kirs
exp_02,2233,cf_upbeat_electronic,2,0,1,1,0.625,0,0,0,1,bZoYYIslJUU_lS16wHO4z9Y
exp_02,2233,cf_lyrical_piano,9,-6,1,1,1.0,0,0,0,1,bZoYYIslJUU_lS16wHO4z9Y
exp_02,2242,cf_upbeat_electronic,2,0,1,1,0.8571,0,0,0,1,KwsABC9OZ_I_aldk6zSsAUA
exp_02,2242,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,KwsABC9OZ_I_aldk6zSsAUA
exp_02,2254,cf_upbeat_electronic,5,0,1,1,0.8333,1,1,0,1,RBFJApoCvA8_bbsUoN01-Bo
exp_02,2254,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,RBFJApoCvA8_bbsUoN01-Bo
exp_02,2316,cf_upbeat_electronic,6,0,1,1,1.0,0,0,0,1,7R9BibXk2gY_NMrFpWsxTyA
exp_02,2316,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,7R9BibXk2gY_NMrFpWsxTyA
exp_02,2322,cf_upbeat_electronic,5,0,1,1,1.0,1,1,0,1,S80Hk04QQpk_jLyNyUPlvhg
exp_02,2322,cf_lyrical_piano,7,1,1,0,1.0,1,1,0,1,S80Hk04QQpk_jLyNyUPlvhg
exp_02,2325,cf_upbeat_electronic,1,0,1,1,1.0,0,0,0,1,y9lrWVzbkR8_Elj4ql0mEnw
exp_02,2325,cf_lyrical_piano,9,-6,1,1,1.0,0,0,0,1,y9lrWVzbkR8_Elj4ql0mEnw
exp_02,2334,cf_upbeat_electronic,5,0,1,1,0.6667,0,1,0,1,a-d24a-xJhM_tbI-K8x7skg
exp_02,2334,cf_lyrical_piano,5,0,1,1,1.0,0,1,0,1,a-d24a-xJhM_tbI-K8x7skg
exp_02,2368,cf_upbeat_electronic,9,-1,1,1,0.9091,0,0,0,1,fr-e74sG60E_j19n72eMZik
exp_02,2368,cf_lyrical_piano,9,-2,1,1,0.9,0,0,0,1,fr-e74sG60E_j19n72eMZik
exp_02,2378,cf_upbeat_electronic,-1,0,0,0,1.0,0,1,0,1,2WzHhtkF8JM_0Y1v5HCWz6M
exp_02,2378,cf_lyrical_piano,0,-2,0,0,,0,0,0,1,2WzHhtkF8JM_0Y1v5HCWz6M
exp_02,2446,cf_upbeat_electronic,4,0,1,1,0.75,1,1,0,1,fR-2LVyMe20_a-qlcCbQfE0
exp_02,2446,cf_lyrical_piano,0,-4,0,0,,1,0,1,1,fR-2LVyMe20_a-qlcCbQfE0
exp_02,2449,cf_upbeat_electronic,0,0,0,0,,1,1,0,1,SsrGoVpNKDA_GIutuaRH_Aw
exp_02,2449,cf_lyrical_piano,0,0,0,0,,1,0,1,1,SsrGoVpNKDA_GIutuaRH_Aw
exp_02,2455,cf_upbeat_electronic,-1,0,0,0,1.0,1,1,0,1,HdSEkwN9qn4_1SMzTjHIqzk
exp_02,2455,cf_lyrical_piano,6,-1,1,1,1.0,1,1,0,1,HdSEkwN9qn4_1SMzTjHIqzk
exp_02,2491,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,yA8L89Zft68_sHgYmDt9Vss
exp_02,2491,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,yA8L89Zft68_sHgYmDt9Vss
exp_02,2555,cf_upbeat_electronic,3,0,1,1,1.0,1,1,0,1,m7Cq8gduKP0_gk2j6CDUFpI
exp_02,2555,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,m7Cq8gduKP0_gk2j6CDUFpI
exp_02,2609,cf_upbeat_electronic,7,0,1,1,0.875,1,1,0,1,iwxzc2MlkRg_UB7-5vH_veA
exp_02,2609,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,iwxzc2MlkRg_UB7-5vH_veA
exp_02,2627,cf_upbeat_electronic,5,0,1,1,0.7143,0,1,0,1,hwuDL5tE4pw_f8GZ10S1iBE
exp_02,2627,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,hwuDL5tE4pw_f8GZ10S1iBE
exp_02,2639,cf_upbeat_electronic,7,0,1,1,1.0,1,1,0,1,ZTEfInwgxVs_FjC-cvKzElY
exp_02,2639,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,ZTEfInwgxVs_FjC-cvKzElY
exp_02,2648,cf_upbeat_electronic,5,0,1,1,0.7778,0,1,0,1,ZGmRwFZVEj0_07dPZ2QmEKQ
exp_02,2648,cf_lyrical_piano,9,-4,1,1,1.0,0,1,0,1,ZGmRwFZVEj0_07dPZ2QmEKQ
exp_02,2650,cf_upbeat_electronic,2,0,1,1,0.7143,1,1,0,1,aemSQP4d4D4_xqBbUQ0VGH0
exp_02,2650,cf_lyrical_piano,0,-5,0,0,,1,0,1,1,aemSQP4d4D4_xqBbUQ0VGH0
exp_02,2658,cf_upbeat_electronic,2,0,1,1,0.75,0,1,0,1,6_QhF7mFKGg_5WH7ZFVD6ak
exp_02,2658,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,6_QhF7mFKGg_5WH7ZFVD6ak
exp_02,2673,cf_upbeat_electronic,5,0,1,1,0.8,1,1,0,1,QHDa1Es7yV8_587M93B3mkI
exp_02,2673,cf_lyrical_piano,7,1,1,0,1.0,1,1,0,1,QHDa1Es7yV8_587M93B3mkI
exp_02,2682,cf_upbeat_electronic,-1,0,0,0,,1,1,0,1,CkqlRC7i4Kg_55i14OoA4rQ
exp_02,2682,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,CkqlRC7i4Kg_55i14OoA4rQ
exp_02,2688,cf_upbeat_electronic,4,0,1,1,0.8571,1,1,0,1,1QyWsakwMJA_lvzQG71wklw
exp_02,2688,cf_lyrical_piano,3,-2,1,1,1.0,1,1,0,1,1QyWsakwMJA_lvzQG71wklw
exp_02,2711,cf_upbeat_electronic,4,0,1,1,0.75,0,1,0,1,mXyKtkisMeA_sfkl8uIzE6w
exp_02,2711,cf_lyrical_piano,9,0,1,1,1.0,0,1,0,1,mXyKtkisMeA_sfkl8uIzE6w
exp_02,2742,cf_upbeat_electronic,4,0,1,1,0.4444,0,1,0,1,hvcLNpKs1hk_0hl8fH7zeJM
exp_02,2742,cf_lyrical_piano,0,-5,0,0,,0,0,0,1,hvcLNpKs1hk_0hl8fH7zeJM
exp_02,2748,cf_upbeat_electronic,4,0,1,1,0.8333,1,1,0,1,d5WTrglkHKc_2ELIdD_qpAQ
exp_02,2748,cf_lyrical_piano,9,-2,1,1,1.0,1,0,1,1,d5WTrglkHKc_2ELIdD_qpAQ
exp_02,2749,cf_upbeat_electronic,5,-1,1,1,0.8333,1,1,0,1,zGEmF3Mj7dY_mmr9I60GWnw
exp_02,2749,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,zGEmF3Mj7dY_mmr9I60GWnw
exp_02,2769,cf_upbeat_electronic,8,0,1,1,1.0,0,0,0,1,mT1S0yHf8to_l-i53lNClN8
exp_02,2769,cf_lyrical_piano,0,0,0,0,,0,0,0,1,mT1S0yHf8to_l-i53lNClN8
exp_02,2786,cf_upbeat_electronic,5,0,1,1,0.8,1,1,0,1,PTVlbhZBOqA_dz_0TGTKutg
exp_02,2786,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,PTVlbhZBOqA_dz_0TGTKutg
exp_02,2798,cf_upbeat_electronic,3,0,1,1,1.0,1,1,0,1,SyUpupoFYUA_GM5NClxKzV4
exp_02,2798,cf_lyrical_piano,0,-4,0,0,,1,1,0,1,SyUpupoFYUA_GM5NClxKzV4
exp_02,2813,cf_upbeat_electronic,0,0,0,0,1.0,1,1,0,1,VETkbKAF23k_f5dHA4akHd8
exp_02,2813,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,VETkbKAF23k_f5dHA4akHd8
exp_02,2819,cf_upbeat_electronic,8,0,1,1,0.625,0,1,0,1,2dBVyOWIP2A__S68aCzDktI
exp_02,2819,cf_lyrical_piano,0,7,0,0,,0,1,0,1,2dBVyOWIP2A__S68aCzDktI
exp_02,2834,cf_upbeat_electronic,7,0,1,1,0.7778,1,1,0,1,QEkp9JKCrXg_Bt2ha5B3X3c
